"marker","uniprot_id","BIOGRID_INTERACTION_ID","BIOGRID_ID_A","BIOGRID_ID_B","SYSTEMATIC_NAME_A","SYSTEMATIC_NAME_B","OFFICIAL_SYMBOL_A","OFFICIAL_SYMBOL_B","SYNONYMS_A","SYNONYMS_B","EXPERIMENTAL_SYSTEM","EXPERIMENTAL_SYSTEM_TYPE","PUBMED_AUTHOR","PUBMED_ID","ORGANISM_A","ORGANISM_B","THROUGHPUT","QUANTITATION","MODIFICATION","QUALIFICATIONS","SOURCEDB","marker_A","marker_B","marker_A_A","marker_B_B"
"ICAM-1","P05362",282787,109610,109895,"-","-","ICAM1","ITGB2","BB2|CD54|P3.58","CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7","Reconstituted Complex","physical","Lu C (2001)",11279101,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD18","ICAM-1","CD18"
"ICAM-1","P05362",286869,109610,109774,"-","RP11-536K7.1","ICAM1","IL2RA","BB2|CD54|P3.58","CD25|IDDM10|IL2R|TCGFR|p55","Affinity Capture-Western","physical","Burton J (1990)",1976256,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD25","ICAM-1","CD25"
"ICAM-1","P05362",317185,109890,109610,"-","-","ITGAM","ICAM1","CD11B|CR3A|MAC-1|MAC1A|MO1A|SLEB6","BB2|CD54|P3.58","Reconstituted Complex","physical","Santoso S (2002)",12208882,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD11b","ICAM-1","CD11b","ICAM-1"
"ICAM-1","P05362",317439,109889,109610,"-","-","ITGAL","ICAM1","CD11A|LFA-1|LFA1A","BB2|CD54|P3.58","Co-crystal Structure","physical","Shimaoka M (2003)",12526797,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD11a","ICAM-1","CD11a","ICAM-1"
"ICAM-1","P05362",317440,109610,109889,"-","-","ICAM1","ITGAL","BB2|CD54|P3.58","CD11A|LFA-1|LFA1A","Reconstituted Complex","physical","Yusuf-Makagiansar H (2001)",11786177,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD11a","ICAM-1","CD11a"
"ICAM-1","P05362",317441,109610,109895,"-","-","ICAM1","ITGB2","BB2|CD54|P3.58","CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7","Reconstituted Complex","physical","Huang C (1995)",7642561,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD18","ICAM-1","CD18"
"ICAM-1","P05362",564133,109610,109895,"-","-","ICAM1","ITGB2","BB2|CD54|P3.58","CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7","Reconstituted Complex","physical","Rolen U (2009)",20187292,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD18","ICAM-1","CD18"
"ICAM-1","P05362",577312,230642,109610,"RP23-132N23.7","-","Tubb4b","ICAM1","4930542G03Rik|Tubb2c|Tubb2c1","BB2|CD54|P3.58","Affinity Capture-MS","physical","Hutchins JR (2010)",20360068,10090,9606,"High Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",833386,110906,109610,"-","-","NOS2","ICAM1","HEP-NOS|INOS|NOS|NOS2A","BB2|CD54|P3.58","Affinity Capture-MS","physical","Foster MW (2013)",23438482,9606,9606,"High Throughput","-","-","exogenous expression of bait","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861183,106602,109610,"-","-","ACTN1","ICAM1","BDPLT15","BB2|CD54|P3.58","Affinity Capture-Western","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861186,106602,109610,"-","-","ACTN1","ICAM1","BDPLT15","BB2|CD54|P3.58","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861189,108605,109610,"XX-FW83128A1.1","-","FLNA","ICAM1","ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD","BB2|CD54|P3.58","Affinity Capture-Western","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861192,108605,109610,"XX-FW83128A1.1","-","FLNA","ICAM1","ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD","BB2|CD54|P3.58","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861197,110771,109610,"-","-","NCL","ICAM1","C23","BB2|CD54|P3.58","Affinity Capture-Western","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861200,110771,109610,"-","-","NCL","ICAM1","C23","BB2|CD54|P3.58","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861207,106575,109610,"-","-","ACTB","ICAM1","BRWS1|PS1TP5BP1","BB2|CD54|P3.58","Affinity Capture-Western","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861211,110584,109610,"-","-","MSN","ICAM1","HEL70","BB2|CD54|P3.58","Affinity Capture-Western","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",861542,109610,108605,"-","XX-FW83128A1.1","ICAM1","FLNA","BB2|CD54|P3.58","ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861543,109610,106602,"-","-","ICAM1","ACTN1","BB2|CD54|P3.58","BDPLT15","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861544,109610,106596,"-","-","ICAM1","ACTN4","BB2|CD54|P3.58","ACTININ-4|FSGS|FSGS1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861545,109610,110706,"-","-","ICAM1","MYH3","BB2|CD54|P3.58","HEMHC|MYHC-EMB|MYHSE1|SMHCE","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861546,109610,110771,"-","-","ICAM1","NCL","BB2|CD54|P3.58","C23","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861547,109610,107841,"-","-","ICAM1","CSNK2A1","BB2|CD54|P3.58","CK2A1|CKII|CSNK2A3","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861548,109610,113054,"-","RP11-443G18.6","ICAM1","CCT3","BB2|CD54|P3.58","CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861549,109610,115826,"-","-","ICAM1","CCT4","BB2|CD54|P3.58","CCT-DELTA|Cctd|SRB","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861550,109610,109262,"-","-","ICAM1","HIST1H1D","BB2|CD54|P3.58","H1.3|H1D|H1F3|H1s-2","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861551,109610,109261,"-","-","ICAM1","HIST1H1C","BB2|CD54|P3.58","H1.2|H1C|H1F2|H1s-1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861552,109610,109263,"-","-","ICAM1","HIST1H1E","BB2|CD54|P3.58","H1.4|H1E|H1F4|H1s-4|dJ221C16.5","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861553,109610,109270,"-","-","ICAM1","HIST1H2BD","BB2|CD54|P3.58","H2B.1B|H2B/b|H2BFB|HIRIP2|dJ221C16.6","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861554,109610,114460,"-","-","ICAM1","HIST1H2BJ","BB2|CD54|P3.58","H2B/r|H2BFR|H2BJ","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861555,109610,124439,"-","-","ICAM1","HIST1H2BK","BB2|CD54|P3.58","H2B/S|H2BFAiii|H2BFT|H2BK","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861556,109610,113941,"-","-","ICAM1","HIST1H2BH","BB2|CD54|P3.58","H2B/j|H2BFJ","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861557,109610,113944,"-","-","ICAM1","HIST1H2BO","BB2|CD54|P3.58","H2B.2|H2B/n|H2BFN|dJ193B12.2","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861558,109610,113936,"-","-","ICAM1","HIST1H2BL","BB2|CD54|P3.58","H2B/c|H2BFC|dJ97D16.4","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861559,109610,113938,"-","-","ICAM1","HIST1H2BM","BB2|CD54|P3.58","H2B/e|H2BFE|dJ160A22.3","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861560,109610,113937,"-","RP1-193B12.10-001","ICAM1","HIST1H2BN","BB2|CD54|P3.58","H2B/d|H2BFD","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861561,109610,109275,"-","-","ICAM1","HIST1H1A","BB2|CD54|P3.58","H1.1|H1A|H1F1|HIST1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861562,109610,109271,"-","-","ICAM1","HIST1H2BB","BB2|CD54|P3.58","H2B.1|H2B/f|H2BFF","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861563,109610,113940,"-","-","ICAM1","HIST1H2BE","BB2|CD54|P3.58","H2B.h|H2B/h|H2BFH|dJ221C16.8","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861564,109610,136811,"-","RP11-196G18.6","ICAM1","HIST2H2BF","BB2|CD54|P3.58","-","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861565,109610,113949,"-","RP1-34B20.8","ICAM1","HIST1H3E","BB2|CD54|P3.58","H3.1|H3/d|H3FD","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861566,109610,113895,"-","-","ICAM1","HIST3H3","BB2|CD54|P3.58","H3.4|H3/g|H3FT|H3t","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861567,109610,126025,"-","-","ICAM1","HIST2H3C","BB2|CD54|P3.58","H3|H3.2|H3/M|H3F2|H3FM|H3FN","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861568,109610,109273,"-","-","ICAM1","H3F3B","BB2|CD54|P3.58","H3.3B","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861569,109610,129111,"-","-","ICAM1","HIST1H2BA","BB2|CD54|P3.58","H2BFU|STBP|TSH2B|TSH2B.1|bA317E16.3","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861570,109610,108868,"-","CDABP0047","ICAM1","GAPDH","BB2|CD54|P3.58","G3PD|GAPD|HEL-S-162eP","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861571,109610,114210,"-","-","ICAM1","EIF3A","BB2|CD54|P3.58","EIF3|EIF3S10|P167|TIF32|eIF3-p170|eIF3-theta|p180|p185","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861572,109610,108822,"-","CTA-216E10.7","ICAM1","XRCC6","BB2|CD54|P3.58","CTC75|CTCBF|G22P1|KU70|ML8|TLAA","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861573,109610,115776,"-","RP3-434P1.1","ICAM1","DDX17","BB2|CD54|P3.58","P72|RH70","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861574,109610,113353,"-","-","ICAM1","XRCC5","BB2|CD54|P3.58","KARP-1|KARP1|KU80|KUB2|Ku86|NFIV","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861575,109610,109433,"-","RP11-11N7.3","ICAM1","HNRNPU","BB2|CD54|P3.58","HNRPU|SAF-A|U21.1|hnRNP U","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861576,109610,115755,"-","RP1-3J17.2","ICAM1","SYNCRIP","BB2|CD54|P3.58","GRY-RBP|GRYRBP|HNRNPQ|HNRPQ1|NSAP1|PP68|hnRNP-Q","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861577,109610,115082,"-","-","ICAM1","SART3","BB2|CD54|P3.58","DSAP1|P100|RP11-13G14|TIP110|p110|p110(nrb)","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861578,109610,119516,"-","AL022311.1","ICAM1","EIF3L","BB2|CD54|P3.58","EIF3EIP|EIF3S11|EIF3S6IP|HSPC021|HSPC025|MSTP005","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861579,109610,117939,"-","-","ICAM1","PABPC1","BB2|CD54|P3.58","PAB1|PABP|PABP1|PABPC2|PABPL1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861580,109610,114211,"-","-","ICAM1","EIF3B","BB2|CD54|P3.58","EIF3-ETA|EIF3-P110|EIF3-P116|EIF3S9|PRT1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861581,109610,114212,"-","-","ICAM1","EIF3C","BB2|CD54|P3.58","EIF3CL|EIF3S8|eIF3-p110","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861582,109610,609110,"-","-","ICAM1","EIF3CL","BB2|CD54|P3.58","-","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861583,109610,116367,"-","-","ICAM1","SUPT16H","BB2|CD54|P3.58","CDC68|FACTP140|SPT16/CDC68","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861584,109610,109422,"-","-","ICAM1","HNRNPA2B1","BB2|CD54|P3.58","HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|RNPA2|SNRPB1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861585,109610,110959,"-","-","ICAM1","YBX1","BB2|CD54|P3.58","BP-8|CSDA2|CSDB|DBPB|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861586,109610,109420,"-","-","ICAM1","HNRNPA1","BB2|CD54|P3.58","ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861587,109610,112316,"-","RP11-216B9.3","ICAM1","SET","BB2|CD54|P3.58","2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861588,109610,114214,"-","-","ICAM1","EIF3F","BB2|CD54|P3.58","EIF3S5|eIF3-p47","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861589,109610,115842,"-","-","ICAM1","PRPF8","BB2|CD54|P3.58","HPRP8|PRP8|PRPC8|RP13|SNRNP220","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861590,109610,109431,"-","RP11-575L7.1","ICAM1","HNRNPK","BB2|CD54|P3.58","CSBP|HNRPK|TUNP","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861591,109610,110929,"-","-","ICAM1","NPM1","BB2|CD54|P3.58","B23|NPM","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861592,109610,114101,"-","-","ICAM1","YBX3","BB2|CD54|P3.58","CSDA|CSDA1|DBPA|ZONAB","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861593,109610,109857,"-","-","ICAM1","EIF3E","BB2|CD54|P3.58","EIF3-P48|EIF3S6|INT6|eIF3-p46","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861594,109610,109428,"-","-","ICAM1","HNRNPH1","BB2|CD54|P3.58","HNRPH|HNRPH1|hnRNPH","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861595,109610,109822,"-","-","ICAM1","ILF3","BB2|CD54|P3.58","CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|NF-AT-90|NF110|NF110b|NF90|NF90a|NF90b|NFAR|NFAR-1|NFAR2|TCP110|TCP80","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861596,109610,108020,"-","-","ICAM1","DDX3X","BB2|CD54|P3.58","CAP-Rf|DBX|DDX14|DDX3|HLP2","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861597,109610,109821,"-","RP11-354A16.1","ICAM1","ILF2","BB2|CD54|P3.58","NF45|PRO3063","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
"ICAM-1","P05362",861598,109610,115795,"-","RP11-535C21.1","ICAM1","ANP32B","BB2|CD54|P3.58","APRIL|PHAPI2|SSP29","Affinity Capture-MS","physical","Perez-Hernandez D (2013)",23463506,9606,9606,"High Throughput","-","-","-","BIOGRID","ICAM-1",NA,"ICAM-1",NA
